2480,2248,2214
2482,2249,2218
2481,2261,2230
2489,2278,2249
2487,2276,2247
2479,2272,2242
2485,2280,2251
1241,2291,2272
1234,2228,2266
1232,2170,2238
1232,2134,2220
1238,2112,2210
1239,2087,2188
1231,2052,2153
1229,2024,2128
1238,2009,2113
1238,1993,2095
1239,1968,2066
1232,1938,2035
1235,1925,2019
1240,1917,2011
1237,1896,1986
1230,1865,1952
1238,1852,1936
1239,1848,1933
1237,1829,1911
1231,1800,1878
1233,1789,1866
1236,1787,1863
1239,1772,1845
1235,1747,1817
1231,1730,1799
1236,1727,1796
1241,1720,1785
1237,1701,1764
1230,1682,1745
1236,1673,1732
2490,1680,1734
2485,1729,1725
2476,1757,1718
2483,1792,1732
2487,1821,1755
2484,1851,1779
2480,1859,1781
2483,1876,1798
2485,1903,1827
2488,1927,1852
1234,1924,1856
1227,1869,1861
1235,1839,1863
1240,1820,1864
1236,1795,1851
1230,1761,1820
1237,1748,1809
1239,1745,1810
1236,1729,1792
1232,1694,1757
1238,1690,1750
1234,1688,1749
1242,1678,1736
1237,1653,1709
1228,1642,1697
1237,1637,1692
1242,1634,1687
1234,1618,1670
1230,1600,1649
1238,1595,1644
2487,1602,1644
2484,1655,1641
2478,1682,1632
2482,1718,1649
2493,1761,1683
2482,1784,1703
2478,1793,1706
2483,1808,1721
2482,1844,1760
2484,1864,1780
2481,1869,1784
2478,1883,1802
2483,1906,1828
2492,1927,1850
2482,1937,1861
2474,1944,1870
2485,1964,1892
2490,1990,1921
2481,1997,1929
2481,1997,1930
2487,2013,1948
2487,2039,1977
2480,2049,1990
2480,2048,1987
2485,2061,2002
2482,2080,2025
2483,2098,2045
2482,2096,2041
2477,2101,2049
2486,2117,2066
2489,2136,2088
2481,2138,2090
2476,2139,2093
2483,2151,2104
2487,2172,2128
2484,2172,2129
2476,2171,2128
2487,2181,2139
2486,2198,2158
2482,2208,2170
2480,2203,2163
2483,2209,2171
2487,2226,2191
2485,2234,2200
2480,2230,2195
2479,2233,2200
2487,2248,2216
2489,2258,2226
2481,2260,2229
2475,2255,2224
1237,2263,2239
1242,2212,2247
1236,2161,2227
1230,2114,2198
1241,2085,2177
1237,2073,2173
1238,2046,2149
1236,2014,2115
1229,1985,2086
1236,1976,2077
1242,1960,2058
1234,1928,2020
1228,1905,1998
1237,1893,1983
1244,1888,1976
1237,1864,1952
1229,1834,1916
1236,1822,1904
1242,1819,1899
1239,1802,1882
1234,1775,1848
1237,1762,1836
1238,1762,1835
1239,1748,1818
1234,1720,1788
1229,1709,1773
1236,1703,1769
1241,1696,1758
1235,1678,1739
1227,1658,1717
2483,1661,1712
2487,1727,1720
2483,1758,1719
2474,1780,1720
2483,1810,1738
2488,1844,1770
2480,1862,1785
2482,1866,1786
2489,1888,1808
2485,1917,1841
2482,1931,1857
2482,1933,1858
2483,1948,1876
2487,1969,1899
2490,1992,1924
2485,1994,1926
2477,2003,1937
2482,2021,1957
2491,2044,1984
2480,2050,1990
1233,2041,1989
1235,1994,1998
1240,1964,2004
1236,1931,1991
1229,1893,1962
1237,1874,1947
1236,1865,1943
1238,1847,1926
1237,1818,1894
1230,1798,1873
1238,1789,1865
1240,1780,1854
1233,1758,1830
1228,1737,1808
1235,1728,1796
1241,1728,1794
1236,1708,1773
1228,1684,1746
1237,1676,1735
1241,1677,1736
2483,1669,1720
2482,1710,1702
2481,1751,1709
2483,1793,1736
2486,1822,1753
2481,1832,1755
2478,1853,1773
2485,1879,1801
2484,1902,1826
2481,1911,1833
2472,1921,1845
2484,1941,1868
2492,1965,1893
2480,1975,1907
2475,1979,1908
2483,1993,1926
2489,2022,1957
2484,2029,1967
2478,2026,1964
2483,2041,1980
2488,2066,2009
2483,2080,2023
2478,2082,2024
2479,2088,2032
2486,2106,2055
2487,2121,2072
2480,2123,2072
2473,2127,2077
2486,2141,2096
2487,2160,2115
2485,2161,2117
2478,2159,2115
2483,2171,2128
2489,2192,2152
2485,2195,2156
2476,2189,2149
2482,2199,2160
2486,2221,2186
2484,2226,2191
2483,2220,2184
2483,2227,2193
2488,2243,2208
2485,2254,2222
2482,2251,2219
2477,2250,2217
2481,2263,2231
2489,2278,2249
2486,2276,2248
2478,2271,2242
2486,2280,2251
1239,2289,2270
1236,2224,2262
1232,2168,2236
1235,2133,2220
1236,2114,2211
1239,2088,2190
1233,2052,2154
1232,2023,2127
1235,2008,2112
1243,1993,2096
2487,1972,2066
2477,2009,2043
2481,2052,2053
2487,2082,2064
2484,2092,2059
2476,2097,2059
2483,2116,2073
2489,2138,2096
2483,2147,2104
2479,2144,2100
1237,2150,2113
1238,2102,2124
1235,2062,2116
1236,2018,2090
1233,1985,2067
1236,1972,2060
1245,1954,2042
1234,1925,2013
1232,1898,1987
1237,1885,1972
2493,1884,1964
2486,1927,1948
2474,1950,1936
2483,1980,1946
2489,2014,1971
2482,2027,1978
2478,2029,1976
2483,2048,1990
2485,2069,2017
2485,2082,2029
2483,2084,2030
2476,2092,2039
2486,2112,2060
2488,2128,2079
2480,2132,2083
2476,2131,2084
2485,2145,2097
2488,2165,2120
2476,2167,2125
2477,2164,2122
1232,2173,2138
1237,2129,2152
1238,2081,2138
1233,2033,2106
1237,2006,2089
1237,1991,2083
1237,1970,2062
1232,1930,2022
1230,1914,2004
1237,1902,1993
1241,1894,1981
1235,1867,1954
1228,1840,1924
1237,1832,1912
1241,1825,1906
1230,1806,1885
1230,1778,1853
1237,1767,1839
1237,1770,1842
1237,1750,1822
2482,1729,1789
2482,1782,1785
2486,1835,1805
2485,1862,1813
2483,1877,1815
2478,1894,1828
2482,1918,1849
2491,1946,1876
2483,1953,1884
2476,1963,1892
1239,1974,1912
1240,1934,1932
1236,1890,1922
1229,1850,1899
1240,1828,1888
1237,1822,1889
1235,1799,1868
1233,1771,1840
1237,1755,1824
1237,1753,1822
2488,1747,1808
2479,1788,1789
2483,1824,1792
2482,1860,1811
2488,1892,1830
2481,1905,1837
2478,1915,1845
2483,1936,1867
2489,1964,1895
2484,1971,1904
2481,1976,1908
2485,1991,1924
2485,2021,1958
2480,2031,1970
2478,2030,1968
2484,2043,1982
2487,2061,2004
2484,2080,2023
2483,2081,2024
2474,2084,2029
1237,2098,2054
1238,2051,2064
1234,1998,2044
1230,1959,2023
1238,1940,2013
1239,1926,2005
1235,1896,1979
1234,1867,1949
1237,1853,1934
1237,1849,1931
1238,1829,1910
1233,1798,1875
1237,1785,1860
1239,1784,1860
1240,1771,1844
1234,1740,1810
1229,1725,1793
1237,1722,1789
1240,1717,1782
1236,1698,1760
2470,1684,1738
2483,1740,1736
2489,1793,1756
2482,1813,1757
2475,1830,1763
2487,1858,1786
2487,1889,1815
2484,1904,1829
2479,1910,1834
2481,1922,1848
1240,1945,1881
1236,1898,1892
1237,1848,1872
1231,1815,1860
1237,1803,1859
1238,1788,1851
1236,1762,1826
1229,1739,1805
1237,1732,1797
1240,1728,1793
1239,1708,1772
1231,1685,1746
1235,1677,1736
1236,1678,1738
1239,1662,1720
1234,1637,1692
1235,1628,1681
1237,1633,1687
1240,1622,1676
1234,1596,1646
2482,1594,1635
2485,1659,1645
2486,1705,1657
2481,1732,1664
2478,1749,1673
2481,1784,1701
2489,1816,1730
2485,1830,1745
2473,1835,1751
2483,1859,1774
1239,1881,1808
1238,1829,1815
1230,1782,1798
1233,1756,1792
1238,1747,1795
1238,1730,1784
1232,1703,1757
1228,1686,1743
1235,1685,1743
1241,1674,1731
1237,1651,1706
1230,1635,1689
1234,1629,1682
1241,1632,1684
1235,1616,1667
1227,1593,1643
1238,1584,1630
1242,1591,1639
1240,1577,1624
1231,1554,1598
2483,1560,1596
2482,1629,1611
2480,1664,1613
2481,1688,1616
2483,1716,1633
2485,1750,1664
2488,1779,1691
2484,1789,1697
2476,1806,1716
2483,1829,1741
1246,1852,1774
1237,1793,1773
1228,1752,1765
1235,1728,1760
1241,1722,1766
1233,1700,1751
1234,1674,1726
1236,1664,1715
1239,1659,1715
1239,1649,1703
1236,1624,1676
1230,1610,1661
1236,1617,1668
1237,1610,1661
1234,1586,1633
1228,1573,1620
1236,1570,1616
1243,1572,1617
1234,1554,1599
1228,1536,1579
1237,1536,1576
1239,1540,1580
1238,1523,1564
1234,1506,1544
1235,1503,1539
1240,1507,1545
1232,1503,1539
1233,1486,1520
1233,1475,1508
1237,1480,1514
1243,1476,1508
1236,1461,1492
1228,1450,1481
1235,1451,1482
1244,1456,1486
1236,1442,1471
1228,1427,1455
1237,1428,1453
1240,1437,1463
1236,1427,1455
1237,1410,1434
1236,1408,1430
1238,1414,1439
1236,1413,1437
1234,1393,1416
1232,1389,1409
1236,1395,1418
1241,1397,1418
1235,1384,1402
1231,1373,1393
1237,1378,1397
1243,1385,1405
1235,1371,1391
1228,1356,1374
1237,1360,1377
1241,1373,1392
1235,1362,1380
1230,1346,1362
1234,1345,1360
1237,1354,1371
1241,1352,1368
1235,1340,1353
1235,1331,1344
1237,1343,1358
1241,1345,1360
1234,1328,1340
1228,1326,1339
1236,1328,1341
1245,1338,1352
1234,1326,1339
1232,1315,1327
1238,1318,1328
1242,1328,1340
1234,1324,1337
1232,1306,1316
1237,1310,1320
1237,1321,1333
1239,1314,1325
1235,1296,1306
1234,1300,1309
1239,1305,1316
1244,1308,1319
1234,1296,1302
1228,1292,1302
1237,1297,1305
1242,1305,1313
1234,1295,1303
1229,1288,1296
1237,1290,1296
1241,1301,1309
2483,1302,1304
2477,1352,1295
2485,1405,1317
2486,1455,1352
2482,1488,1376
2481,1506,1386
2478,1537,1416
2483,1574,1455
2491,1601,1483
2480,1614,1496
1229,1628,1520
1237,1593,1543
1242,1573,1559
1234,1544,1548
1230,1522,1539
1234,1516,1538
1240,1517,1547
1236,1502,1532
1225,1481,1511
1241,1478,1508
1240,1485,1516
1236,1476,1508
1233,1450,1478
1235,1449,1479
1239,1454,1484
1241,1450,1480
1234,1438,1464
1228,1421,1449
1237,1427,1453
1244,1432,1458
1233,1415,1440
1230,1405,1430
1239,1406,1429
1240,1416,1441
1234,1402,1425
1229,1386,1408
1234,1387,1408
1238,1396,1417
1234,1389,1410
1233,1369,1388
1234,1367,1385
1236,1376,1396
1245,1375,1393
1235,1361,1378
1230,1353,1369
1236,1362,1379
1243,1361,1379
1235,1351,1364
1230,1340,1355
1237,1345,1361
1244,1350,1366
1236,1340,1355
1230,1327,1339
1234,1329,1342
1239,1344,1357
1236,1333,1347
1233,1318,1330
1235,1319,1329
1237,1330,1343
1236,1324,1338
1237,1312,1322
1233,1309,1320
1238,1316,1328
1241,1321,1332
1235,1307,1316
1229,1299,1309
1235,1301,1310
1243,1312,1321
1237,1305,1315
1226,1292,1302
2493,1304,1304
2490,1379,1325
2481,1426,1341
2480,1450,1345
2485,1485,1371
2485,1529,1413
2482,1560,1442
2482,1573,1452
2479,1595,1477
2485,1629,1515
1243,1652,1546
1235,1600,1548
1230,1564,1550
1235,1552,1558
1243,1546,1564
1236,1527,1553
1227,1505,1534
1235,1502,1532
1242,1504,1537
1234,1495,1529
1233,1472,1502
1237,1467,1497
1236,1473,1505
1238,1470,1500
1234,1449,1478
1229,1443,1472
1236,1447,1477
1243,1447,1474
1234,1430,1457
1229,1419,1446
2484,1431,1450
2491,1500,1462
2478,1536,1465
2477,1564,1475
2489,1600,1500
2489,1640,1538
2482,1659,1555
2476,1666,1562
2483,1695,1589
2486,1733,1631
1238,1740,1647
1230,1686,1649
1232,1653,1649
1237,1636,1655
1241,1630,1660
1233,1602,1637
1228,1585,1624
1237,1577,1619
1241,1580,1623
1235,1566,1609
1231,1541,1583
1234,1543,1583
1241,1544,1584
1239,1528,1568
1232,1510,1548
1235,1508,1542
1239,1510,1548
1238,1501,1538
1233,1480,1514
1234,1472,1505
1238,1480,1513
1241,1477,1509
1234,1461,1492
1227,1449,1478
1235,1452,1481
1243,1454,1484
1238,1441,1469
1228,1428,1455
1236,1428,1455
1239,1434,1460
2480,1428,1447
2479,1478,1439
2488,1528,1456
2484,1580,1493
2480,1605,1506
2479,1620,1515
2483,1650,1544
2486,1683,1578
2491,1708,1605
2482,1718,1614
1231,1727,1632
1237,1689,1654
1240,1667,1666
1236,1638,1656
1230,1611,1641
1235,1602,1638
1241,1604,1644
1235,1586,1630
1230,1560,1602
1236,1553,1594
1241,1560,1602
1238,1549,1591
1232,1527,1565
1233,1518,1557
1236,1523,1563
1239,1517,1556
1236,1498,1534
1231,1488,1523
1237,1489,1525
1240,1488,1522
1236,1476,1509
1226,1463,1495
1232,1464,1497
1241,1465,1496
1237,1454,1484
1229,1436,1464
1237,1430,1456
1241,1444,1472
1236,1436,1464
1235,1414,1440
1235,1412,1435
1236,1418,1443
1238,1417,1442
1231,1400,1422
1226,1393,1416
1237,1395,1418
1239,1399,1421
1235,1388,1408
1229,1377,1396
1239,1377,1397
1241,1386,1405
1237,1374,1393
1227,1363,1381
1237,1361,1377
1240,1371,1389
1235,1365,1384
1232,1348,1363
1237,1347,1362
1236,1357,1373
1237,1355,1371
2480,1344,1350
2477,1408,1359
2484,1464,1384
2493,1509,1411
2480,1530,1421
2477,1556,1443
2483,1587,1472
2487,1625,1512
2484,1642,1530
2477,1654,1544
2484,1684,1575
2487,1714,1608
2482,1730,1628
2479,1738,1637
2483,1761,1660
2484,1793,1698
2483,1812,1718
2481,1818,1725
2478,1833,1744
2484,1859,1773
1242,1875,1797
1234,1814,1794
1229,1770,1784
1234,1754,1788
1242,1740,1785
1236,1717,1769
1229,1690,1743
1237,1679,1733
1243,1681,1738
1233,1664,1721
1233,1640,1694
1235,1629,1682
1236,1632,1685
1240,1621,1673
1232,1596,1645
1231,1587,1636
1238,1587,1637
1236,1583,1631
1233,1565,1610
1234,1550,1594
2482,1555,1591
2489,1622,1601
2486,1656,1603
2474,1680,1607
2480,1714,1629
2487,1752,1665
2484,1768,1680
2483,1778,1686
2484,1801,1709
2486,1829,1743
1239,1840,1760
1232,1784,1761
1228,1748,1759
1236,1731,1764
1243,1716,1760
1235,1685,1733
1229,1665,1717
1235,1664,1718
1240,1661,1714
1234,1630,1683
1231,1618,1669
1234,1616,1666
1238,1616,1665
1238,1600,1648
1232,1576,1623
1236,1566,1610
1236,1571,1618
1237,1564,1610
1234,1542,1585
1234,1533,1574
2488,1545,1580
2489,1605,1584
2483,1636,1580
2474,1667,1592
2487,1705,1621
2487,1740,1650
2480,1749,1656
2475,1766,1673
2485,1792,1700
2487,1822,1733
2483,1835,1746
2478,1836,1750
2483,1862,1775
2481,1893,1811
2480,1904,1826
2481,1906,1827
2481,1922,1844
2485,1947,1873
2485,1960,1889
2483,1966,1893
1224,1971,1909
1235,1925,1921
1241,1896,1925
1236,1859,1908
1229,1826,1885
1237,1810,1874
1240,1801,1869
1234,1777,1847
1233,1750,1818
1237,1742,1809
2487,1748,1807
2483,1796,1800
2480,1818,1785
2480,1851,1800
2488,1888,1829
2484,1911,1845
2480,1916,1846
2480,1929,1858
2480,1955,1888
2486,1976,1908
1234,1971,1909
1233,1917,1914
1236,1881,1912
1239,1868,1920
1236,1830,1890
1230,1802,1868
1237,1789,1856
1239,1784,1853
1235,1764,1833
1231,1736,1803
1230,1725,1791
1237,1723,1788
1238,1712,1778
1234,1685,1745
1231,1672,1732
1237,1673,1733
1242,1661,1720
1235,1644,1701
1229,1625,1679
1237,1624,1678
1239,1623,1675
1235,1606,1655
1229,1584,1634
1237,1581,1628
1237,1585,1632
1236,1568,1616
1230,1551,1594
1235,1544,1584
1236,1548,1591
1237,1542,1582
1233,1518,1558
1232,1511,1547
1238,1511,1549
1240,1512,1552
1236,1495,1530
1228,1483,1517
1235,1482,1517
1244,1486,1520
1233,1469,1501
1228,1458,1490
2483,1462,1485
2493,1534,1501
2480,1574,1509
2481,1598,1514
2483,1631,1537
2487,1673,1575
2488,1693,1595
2481,1704,1602
2482,1728,1625
2490,1754,1656
1236,1776,1687
1235,1724,1693
1232,1681,1683
1235,1664,1685
1243,1657,1690
1237,1632,1673
1230,1611,1654
1236,1604,1648
1241,1601,1648
1239,1585,1632
1227,1569,1614
1235,1562,1604
1239,1564,1608
1236,1554,1598
1230,1532,1572
1236,1526,1563
1236,1529,1570
1240,1519,1559
1235,1504,1540
1229,1495,1531
2485,1501,1530
2487,1569,1540
2480,1596,1532
2477,1629,1548
2487,1667,1577
2489,1704,1609
2486,1723,1628
2471,1731,1634
2481,1757,1660
2492,1790,1697
1238,1797,1713
1235,1739,1712
1231,1708,1714
1236,1695,1723
1240,1680,1718
1233,1652,1696
1239,1634,1681
1234,1633,1683
1234,1625,1674
1236,1606,1654
2476,1594,1635
2483,1657,1640
2491,1708,1659
2480,1734,1667
2476,1750,1670
2483,1779,1693
2487,1812,1728
2485,1830,1746
2481,1834,1747
2482,1852,1768
1242,1873,1799
1241,1827,1812
1232,1779,1794
1226,1752,1788
1235,1741,1789
1244,1728,1782
1236,1703,1758
1229,1683,1739
1236,1674,1731
1241,1673,1731
2485,1661,1710
2474,1707,1699
2481,1746,1704
2489,1789,1730
2485,1815,1746
2480,1824,1746
2483,1844,1763
2489,1878,1800
2489,1898,1820
2480,1897,1818
1228,1907,1837
1238,1867,1857
1241,1833,1857
1234,1800,1840
1228,1771,1824
1238,1758,1817
1241,1752,1814
1235,1728,1790
1231,1702,1764
1235,1695,1756
1247,1693,1755
1237,1672,1731
1229,1652,1709
1234,1643,1698
1240,1643,1700
1237,1636,1690
1232,1610,1661
1234,1600,1650
1234,1600,1650
1241,1596,1644
1235,1574,1620
1230,1562,1608
1237,1558,1602
1241,1561,1605
1236,1546,1589
1229,1527,1568
1235,1523,1563
1241,1526,1568
1235,1515,1555
1233,1496,1532
1236,1493,1527
1238,1499,1536
1238,1488,1523
1233,1468,1501
1233,1464,1496
1237,1476,1508
1240,1468,1499
1234,1449,1478
1227,1441,1471
1239,1443,1472
2487,1451,1472
2481,1505,1468
2476,1543,1475
2481,1585,1498
2485,1627,1531
2483,1648,1548
2477,1662,1558
2485,1689,1584
2484,1720,1620
2483,1744,1644
2478,1753,1652
2483,1770,1672
2486,1802,1709
2489,1823,1732
2483,1829,1737
2478,1844,1756
2485,1866,1781
2488,1890,1807
2480,1898,1818
2472,1906,1827
2477,1928,1851
2489,1955,1880
2484,1962,1891
2476,1964,1892
2485,1981,1910
2487,2008,1941
2484,2015,1951
2478,2013,1949
2485,2028,1963
2487,2054,1995
2484,2064,2006
2482,2065,2006
2479,2073,2015
2481,2093,2039
2491,2105,2052
2480,2104,2050
2478,2113,2061
2485,2128,2077
2487,2146,2099
2481,2147,2099
1229,2139,2099
1237,2087,2104
1238,2057,2109
1234,2014,2087
1231,1977,2058
1235,1955,2040
1237,1941,2031
1236,1928,2018
1233,1896,1981
1233,1873,1958
2488,1872,1952
2490,1926,1946
2480,1948,1933
2479,1970,1936
2486,1996,1952
2488,2022,1972
2482,2033,1979
2476,2036,1982
2485,2054,1997
2489,2080,2024
1235,2077,2030
1230,2008,2018
1236,1971,2012
1239,1955,2018
1236,1927,2000
1234,1888,1964
1232,1873,1951
1237,1859,1941
1243,1848,1928
1233,1818,1896
2481,1805,1875
2487,1864,1874
2488,1907,1886
2481,1929,1888
2476,1943,1891
2477,1966,1908
2487,1993,1934
2485,2007,1947
2476,2005,1943
2483,2024,1964
2485,2047,1989
2484,2059,2001
2483,2057,1998
2482,2068,2010
2482,2096,2041
2486,2101,2050
2478,2101,2049
2481,2112,2061
2484,2129,2081
2488,2144,2098
2484,2145,2098
2477,2149,2104
2488,2160,2116
2486,2177,2136
2480,2180,2139
2480,2178,2137
2481,2192,2152
2486,2210,2171
2483,2215,2176
2478,2207,2169
1237,2208,2178
1236,2161,2191
1235,2120,2180
1236,2072,2149
1234,2041,2129
1237,2028,2124
1241,2004,2102
1233,1970,2066
1229,1947,2042
1234,1929,2022
2490,1931,2016
2480,1970,1997
2474,1993,1985
2485,2022,1995
2491,2054,2016
2480,2064,2019
2476,2065,2015
2488,2083,2033
2488,2109,2061
2485,2116,2068
1235,2108,2064
1230,2053,2068
1239,2023,2074
1241,1992,2060
1232,1957,2033
1227,1928,2009
1236,1912,1998
1243,1902,1988
1236,1874,1958
1228,1847,1930
2484,1844,1918
2486,1904,1922
2481,1933,1916
2480,1947,1911
2485,1973,1924
2482,2004,1952
2482,2018,1963
2478,2016,1957
2485,2032,1973
2482,2061,2005
2489,2072,2015
2483,2072,2015
2481,2080,2025
2484,2099,2049
2487,2114,2064
2480,2120,2070
2475,2122,2073
2485,2133,2084
2487,2157,2112
2481,2158,2113
1228,2151,2114
1235,2097,2117
1241,2068,2121
1236,2030,2103
1232,1988,2069
1236,1963,2049
1237,1956,2045
1237,1932,2022
1236,1901,1988
1232,1883,1969
2484,1883,1963
2492,1935,1954
2483,1956,1944
2477,1975,1942
2481,2006,1963
2493,2030,1980
2483,2042,1989
2476,2044,1990
2484,2061,2005
2484,2082,2029
2484,2093,2040
2476,2092,2039
2481,2104,2052
2486,2128,2080
2487,2137,2089
2480,2132,2084
2477,2138,2092
2485,2159,2114
2489,2176,2132
2482,2170,2126
1233,2169,2134
1237,2120,2144
1239,2084,2140
1230,2041,2116
1228,2003,2089
1236,1985,2073
1243,1974,2064
1236,1945,2038
1231,1911,2002
1235,1893,1982
2487,1900,1983
2480,1945,1968
2479,1965,1954
2483,1988,1957
2486,2023,1982
2485,2038,1991
2478,2044,1993
2479,2056,2001
2485,2080,2026
2490,2096,2042
2487,2099,2048
2478,2101,2049
2487,2118,2068
2487,2139,2090
2485,2144,2098
2477,2141,2093
2481,2152,2106
2489,2170,2129
2482,2182,2142
2475,2176,2132
1234,2177,2144
1236,2133,2158
1238,2092,2149
1236,2045,2120
1231,2012,2098
1237,2000,2092
1241,1977,2070
1234,1945,2037
1229,1920,2011
1237,1905,1996
1243,1899,1988
1236,1873,1961
1232,1846,1930
1236,1836,1916
1241,1830,1911
1235,1812,1890
1231,1782,1858
1237,1769,1841
1234,1770,1844
1237,1756,1826
1233,1728,1796
1233,1714,1780
1236,1712,1778
1241,1705,1769
1233,1683,1743
1229,1664,1724
1234,1660,1720
1240,1657,1714
1236,1639,1694
1228,1622,1675
1240,1616,1667
1243,1617,1669
1234,1601,1652
1232,1580,1628
1236,1576,1622
1239,1580,1627
1239,1569,1616
1232,1547,1590
1235,1541,1582
1238,1545,1588
1245,1538,1580
1236,1520,1559
1229,1510,1548
1236,1510,1548
1241,1511,1548
1235,1495,1531
1229,1482,1518
1233,1480,1513
1243,1486,1520
1236,1474,1507
1234,1457,1489
1237,1453,1483
1238,1463,1494
1237,1454,1485
1234,1435,1462
1235,1432,1458
1239,1434,1464
1236,1435,1463
1234,1420,1444
1231,1410,1435
1239,1415,1441
1243,1419,1444
1232,1404,1427
1229,1394,1416
1237,1400,1423
1241,1404,1426
1236,1392,1413
1232,1378,1398
1237,1378,1396
1237,1388,1408
1236,1379,1399
1232,1362,1380
1236,1361,1378
1236,1374,1393
1238,1370,1388
1233,1352,1368
1233,1352,1368
1235,1357,1374
1238,1357,1373
1236,1344,1359
2479,1344,1350
2487,1414,1366
2489,1466,1387
2481,1497,1399
2478,1525,1417
2486,1561,1448
2489,1600,1488
2481,1620,1508
2479,1632,1520
2482,1662,1549
2494,1692,1584
2481,1714,1608
2480,1720,1614
2480,1741,1638
2483,1774,1676
2486,1794,1697
2478,1800,1704
2479,1816,1723
2485,1841,1753
2487,1866,1779
1236,1865,1786
1228,1809,1789
1235,1780,1794
1239,1766,1801
1235,1736,1782
1229,1706,1758
1234,1697,1750
1243,1696,1752
1238,1673,1730
1231,1653,1708
